timestamp_ms,p0_n,p1_n,p2_n,p3_n,accel_x_mg,accel_y_mg,accel_z_mg,gyro_x_dps,gyro_y_dps,gyro_z_dps,temp_c
40440,0,4.12,19.15,66.26,24.5,-143.1,993.7,0.67,-16.4,2.08,31.09
40460,0.73,5.32,11.4,57.96,50.1,-152.3,973.4,-6.97,-16.67,3.6,30.64
40480,2.36,1.88,11.8,45.43,-103.1,-128.4,1021.1,-8.06,-13.19,2.31,30.77
40500,2.8,0,1.51,30.86,-146.9,-159.0,955.1,-15.51,-26.82,3.07,30.88
40520,0,1.2,7.36,15.24,-121.7,-32.5,1032.8,-12.78,-7.23,4.82,30.56
40540,0,4.48,0,12.24,-165.2,-44.7,1021.6,-23.43,-9.77,3.04,30.02
40560,0.15,0.63,0,7.12,-177.6,-104.0,982.0,-23.88,0.56,1.38,29.91
40580,0,0,4.29,0,-77.5,-72.3,1057.9,-22.47,5.01,-0.99,29.66
40600,0,0.87,0,0,-101.8,94.8,965.0,-15.92,-3.54,-2.69,29.8
40620,0,0,2.25,5.22,-23.1,41.3,984.2,-16.29,16.3,-4.05,29.9
40640,0,2.89,0,0,-14.8,80.3,1007.5,-11.7,18.23,-6.23,29.36
40660,0,0,0,2.51,-128.7,88.8,1008.6,-5.84,22.32,0.88,28.79
40680,6.34,0,2.5,3.36,-53.9,195.9,986.7,-1.57,14.7,0.52,28.61
40700,75.53,22.07,4.2,4.32,19.7,186.1,958.8,-0.91,23.96,2.04,28.04
40720,67.77,34.04,13.48,3.72,42.1,150.8,953.1,7.2,30.79,2.12,28.27
40740,48.02,47.42,17.87,0,145.1,190.9,876.4,10.09,18.73,7.2,28.22
40760,24.14,58.12,39.58,0,165.0,101.2,877.6,12.92,10.59,3.13,29.36
40780,8.69,57.45,45.86,0,148.5,97.8,813.0,16.53,8.04,4.41,29.32
40800,11.09,53.54,69.48,2.58,41.8,107.9,866.3,24.02,10.99,2.45,29.72
40820,0.45,44.94,72.55,3.44,54.2,61.8,776.7,22.83,-1.98,-1.02,30.03
40840,1.6,30.61,84.69,5.84,174.6,-24.5,851.7,22.52,-6.61,0.16,30.34
40860,0.74,17.87,88.79,21.3,142.1,-160.8,885.0,21.08,-9.71,-2.15,30.74
40880,0,10.5,76.33,30.81,88.7,-40.0,837.4,17.59,-10.39,-8.06,30.94
40900,3.2,7.21,62.32,39.93,66.5,-139.6,873.8,9.91,-24.75,-6.04,30.92
40920,0.63,1.98,48.31,50.58,29.3,-178.6,935.0,10.28,-17.88,-4.52,30.87
40940,0,7.18,37.62,64.16,116.8,-165.2,956.0,1.78,-27.44,-2.99,31.17
40960,0.28,0,20.03,67.0,-32.8,-156.9,996.8,0.52,-19.39,0.59,31.02
40980,1.95,0,17.95,63.54,0.0,-145.7,1045.6,-6.24,-22.39,0.34,30.96
41000,0,0,7.39,49.49,-42.5,-153.5,919.7,-12.32,-17.95,3.94,30.86
41020,0,0,6.7,37.95,-71.0,-72.1,977.1,-18.44,-17.95,6.19,31.01
41040,0,0,2.86,20.26,-77.3,-8.3,983.8,-12.03,-7.18,3.21,30.74
41060,1.11,1.4,0,12.26,-149.1,-46.1,1070.8,-15.12,-9.18,-0.53,30.22
41080,0,0.02,0.25,6.85,-117.1,65.0,1033.8,-29.45,-3.79,2.04,30.03
41100,0,0,0.34,0,-90.6,97.0,1009.9,-22.23,5.78,0.47,30.27
41120,0,0,1.4,2.6,-203.3,102.7,1047.9,-19.07,12.24,-3.45,29.81
41140,0.36,2.6,3.84,0,-106.8,96.9,1013.7,-13.92,11.19,-3.35,29.18
41160,0,0,2.83,4.58,-112.1,148.8,966.4,-6.89,7.54,-5.88,28.69
41180,0,4.95,0,0,-1.6,-16.1,951.2,-10.52,18.4,-3.97,28.63
41200,0,1.51,0,0,34.7,131.0,982.7,-0.08,14.52,1.54,28.16
41220,79.24,28.02,8.98,0,-53.9,161.9,1018.7,-3.14,25.55,-2.77,28.29
41240,67.39,37.89,13.06,0,78.2,168.8,928.4,3.02,30.36,0.32,28.6
41260,49.1,52.75,19.89,0,20.6,66.8,910.7,14.51,13.08,2.47,28.84
41280,29.36,54.35,33.62,0.49,90.7,87.8,846.6,13.59,6.89,2.05,29.08
41300,8.86,58.07,46.05,5.56,31.4,112.9,852.1,13.85,14.28,4.84,29.44
41320,0.85,53.25,60.57,0,122.4,55.7,805.2,19.76,9.01,3.51,29.93
41340,6.33,42.64,70.93,0.37,130.0,79.8,765.5,21.24,2.13,-1.11,29.87
41360,0.2,29.87,84.03,4.41,115.6,12.1,779.0,26.75,-6.59,-1.14,30.26
41380,0,21.17,86.98,9.03,1.6,16.1,818.1,12.41,-1.55,-5.28,30.83
41400,0,10.03,79.08,26.72,100.1,-81.4,808.8,14.04,-8.53,-3.65,30.7
41420,0.84,5.72,67.9,42.17,44.6,-89.5,854.2,14.04,-15.77,-3.93,30.8
41440,3.26,3.43,57.05,54.9,87.3,-132.0,886.8,10.59,-13.98,-1.7,30.72
41460,1.65,0.5,35.3,65.71,-8.8,-220.6,988.9,5.01,-17.86,-2.22,30.95
41480,2.93,4.86,22.76,63.52,81.5,-152.2,994.5,6.46,-26.52,-1.04,31.34
41500,1.94,0,13.06,61.52,-141.1,0.9,983.6,0.84,-14.19,3.36,31.01
41520,0,0,9.5,53.29,-108.4,-127.6,1005.4,-9.88,-13.29,6.2,30.61
41540,0.57,0,7.69,38.11,-138.6,-127.7,999.2,-12.14,-21.44,5.85,30.73
41560,2.04,3.68,2.71,21.17,-119.1,-40.9,995.3,-17.2,-12.1,2.9,30.24
41580,0,2.45,4.56,14.9,-192.7,-47.3,1030.4,-16.54,-3.81,2.41,30.31
41600,0,4.2,2.34,4.45,-102.4,10.1,948.1,-21.35,-5.66,-0.02,30.4
41620,0,3.05,0,2.38,-64.0,-78.1,1027.8,-21.8,7.44,-1.47,29.51
41640,0.4,0,0.29,0.65,-71.4,79.8,983.1,-18.86,13.87,-5.79,29.7
41660,0,0,0,0,27.6,38.5,985.6,-12.03,13.34,-4.58,29.32
41680,0,5.81,0,2.42,-93.3,132.6,961.4,-11.28,13.9,-4.84,28.87
41700,2.08,0,0,2.73,-60.7,234.7,1007.4,-9.17,10.82,-4.61,28.97
41720,0,0,1.75,0.84,-42.1,129.1,986.0,-9.15,14.42,-4.56,28.23
41740,74.77,27.07,4.02,0,36.7,161.3,1003.2,-0.41,23.51,-0.35,27.8
41760,74.12,31.2,11.34,0.67,-11.3,121.0,960.9,-1.03,21.0,0.79,28.24
41780,48.91,47.77,18.82,1.52,53.4,158.2,849.8,11.87,13.72,2.37,28.66
41800,31.98,52.55,26.7,4.69,74.9,112.9,887.3,6.75,15.57,2.03,29.03
41820,14.48,62.25,49.12,0,118.3,82.2,824.4,17.63,8.78,-0.08,29.35
41840,4.36,52.09,64.03,0,122.2,76.7,800.8,17.68,1.77,2.42,29.63
41860,4.65,41.23,69.57,8.08,75.3,-60.2,868.3,21.75,0.7,-0.89,29.86
41880,1.06,30.81,83.73,5.93,128.1,4.3,780.2,20.69,-4.2,-2.5,30.19
41900,4.27,17.72,86.92,17.46,116.1,-72.8,801.5,18.36,-17.44,0.43,30.52
41920,0.68,12.13,75.84,22.44,127.0,-154.1,838.1,16.84,-6.99,-6.02,30.42
41940,0,0,67.28,40.07,62.1,-107.5,904.4,11.05,-10.6,-5.49,30.65
41960,2.0,0.3,51.24,52.3,-40.6,-176.9,902.1,4.89,-12.2,-5.48,30.79
41980,4.59,0,32.3,65.9,-53.3,-113.0,954.9,-0.75,-17.29,-2.6,31.28
42000,0.15,0,25.59,68.53,2.4,-124.3,1014.6,5.5,-34.64,0.42,30.82
42020,0,0,16.95,62.55,-47.3,-79.2,959.2,-2.44,-25.32,2.09,31.27
42040,0,0.26,7.54,50.37,-65.7,-152.5,989.7,-7.59,-8.7,2.06,30.7
42060,6.86,0,3.46,39.01,-56.9,-121.7,994.5,-13.41,-17.87,3.53,30.54
42080,2.52,0,0,25.35,-48.7,-72.9,935.6,-17.98,-17.25,5.95,30.62
42100,0,0,0,10.27,-106.5,-42.4,1004.6,-20.56,-8.85,-0.04,30.46
42120,0,3.27,0,7.78,-107.5,-57.1,953.4,-19.99,-1.96,-0.94,30.58
42140,0,0,0.04,0,30.8,-12.3,945.3,-21.85,6.86,-3.36,30.11
42160,2.27,0,0,0,-54.6,-29.1,975.2,-21.26,4.73,-2.49,30.22
42180,0.07,3.08,0.89,0,-147.6,51.1,981.6,-14.23,14.27,-2.93,29.58
42200,0.89,0,0,3.41,0.2,108.8,967.5,-15.61,18.35,-5.69,29.06
42220,3.05,0,2.48,0.07,-116.8,121.4,1010.9,-9.33,9.97,-5.22,28.74
42240,1.96,0,0,0.74,-19.4,91.1,1015.8,-1.27,9.59,-3.06,28.31
42260,0,0,0,0,49.2,-1.2,986.8,-1.78,31.16,0.98,27.79
42280,69.38,36.7,10.66,0.87,51.0,93.9,966.1,3.37,16.63,1.95,28.43
42300,53.22,42.88,21.64,2.21,10.7,155.9,867.2,6.52,21.12,1.9,28.48
42320,34.18,55.74,32.22,1.27,90.4,154.7,872.4,20.88,15.55,5.09,29.26
42340,11.11,53.05,45.97,0,-5.9,120.6,876.0,15.79,11.76,4.38,29.5
42360,6.6,60.54,57.95,0,157.7,101.0,795.8,17.32,11.27,1.92,29.53
42380,3.71,45.04,75.99,3.89,176.9,33.0,835.0,21.03,1.37,2.56,29.86
42400,4.1,33.85,84.35,5.3,105.0,-14.7,876.2,15.08,3.08,-2.25,30.39
42420,0,18.91,88.22,12.07,91.5,-135.2,774.5,18.77,-15.59,-0.8,30.07
42440,0,7.36,82.37,17.67,130.1,-102.1,812.1,13.01,-11.88,-3.19,30.72
42460,0,1.76,68.04,29.87,135.1,-173.5,833.9,17.63,-19.08,-7.97,30.85
42480,4.6,3.53,58.32,48.6,40.4,-121.7,850.8,12.26,-20.32,-6.05,30.8
42500,0,1.07,34.14,62.84,-42.8,-133.8,930.5,6.86,-15.12,1.47,30.82
42520,4.82,2.68,31.31,67.8,-28.5,-261.5,1001.3,3.0,-19.65,1.91,31.01
42540,0,3.99,17.59,64.83,48.0,-213.7,963.4,-2.01,-15.15,2.56,31.18
42560,0,0,13.04,54.84,-22.2,-142.5,1037.0,-13.95,-19.07,5.81,30.87
42580,0,3.07,8.32,41.94,-76.6,-178.9,976.3,-10.75,-10.4,4.42,30.68
42600,1.06,3.04,0,20.99,-49.3,-91.6,1029.7,-11.84,-12.53,4.12,30.53
42620,3.73,4.09,0,10.7,-144.9,-31.5,979.7,-18.01,-8.52,3.14,30.72
42640,7.75,4.63,0,6.95,-130.8,-4.9,996.1,-19.81,-5.1,5.7,30.17
42660,1.63,0,0,2.69,-54.7,-8.5,1005.1,-20.19,9.99,1.33,29.99
42680,5.49,0,0,4.83,-164.8,130.1,1032.0,-16.39,12.03,-3.2,29.47
42700,1.26,2.11,0.48,5.15,-55.7,47.1,997.1,-13.91,7.63,-5.18,29.2
42720,0,0,0,8.4,-77.0,77.4,1002.7,-13.12,14.87,-4.97,28.76
42740,4.16,1.64,4.64,0,-28.3,184.4,1026.1,-8.72,19.99,-3.02,28.8
42760,0,2.42,0,0,-64.8,102.2,980.6,-7.27,21.68,-5.16,28.29
42780,0,0,5.77,1.45,32.1,162.2,1024.8,-1.11,27.69,3.12,28.08
42800,70.74,32.64,11.34,0,20.8,116.9,939.7,1.85,20.86,1.62,28.18
42820,57.81,45.78,19.03,0,111.2,185.9,872.7,11.16,29.66,4.64,28.46
42840,29.58,55.1,29.44,0.04,21.4,111.4,887.3,12.61,20.54,8.69,28.92
42860,18.02,52.87,43.39,2.29,-0.3,36.0,859.1,12.59,15.83,2.37,29.27
42880,7.01,60.32,56.15,0,49.2,27.2,819.7,18.53,0.33,3.22,29.85
42900,5.6,41.68,74.31,0,71.8,-103.3,780.5,19.61,-6.61,6.0,29.77
42920,0.41,34.56,83.92,6.67,186.5,-25.5,817.7,24.31,1.54,-2.68,30.4
42940,1.36,18.93,87.84,11.92,56.4,-0.2,794.8,18.43,-8.21,-5.11,30.43
42960,3.33,10.14,81.38,20.99,148.4,-20.6,841.5,17.5,-10.32,-6.54,30.88
42980,0,3.2,79.04,39.24,82.4,-111.2,851.2,12.38,-30.63,-5.08,30.88
43000,3.64,6.07,58.65,44.77,165.0,-203.2,911.4,4.4,-21.41,-2.79,30.94
43020,0,0,41.18,61.38,21.2,-98.4,970.4,11.97,-17.42,-6.63,31.08
43040,4.28,3.18,32.09,67.19,50.2,-125.9,1025.9,-1.26,-24.46,-1.09,31.11
43060,0,3.25,14.39,68.52,-149.0,-140.8,1012.4,-2.99,-15.98,0.72,30.73
43080,2.5,0.73,3.03,55.21,-119.8,-62.0,979.8,-7.63,-13.56,3.77,30.59
43100,0,0,6.48,35.81,-53.5,-168.7,1029.7,-15.59,-13.19,3.78,30.72
43120,0,0,2.42,24.99,-104.0,-82.5,987.7,-11.76,-3.81,5.3,30.4
43140,0.05,0,2.23,15.61,-16.5,-6.9,964.1,-17.47,-11.03,2.25,30.55
43160,2.81,1.51,0.24,5.91,-4.5,-11.1,955.0,-22.56,-2.11,3.69,30.34
43180,0,0,0.13,0.07,-101.9,29.5,1019.2,-22.15,6.44,0.44,30.0
43200,0,2.68,4.33,2.49,-74.6,9.0,1001.7,-17.26,5.86,-3.6,29.77
43220,2.2,0,2.13,1.29,-140.4,7.7,957.8,-19.0,13.46,-9.07,29.77
43240,8.06,0,0.91,0,-80.0,144.1,1034.4,-13.14,16.31,-7.71,29.07
43260,0,1.97,8.62,3.9,-120.7,112.6,983.7,-9.58,6.57,-9.46,29.04
43280,0,0,0,0,51.9,168.1,1038.0,-9.42,16.11,-4.22,28.28
43300,0.76,0,0,0,-3.9,120.0,977.1,-2.1,11.61,2.91,28.12
43320,69.46,33.22,8.8,2.06,78.3,122.2,993.0,8.68,19.78,4.16,28.31
43340,55.77,40.95,14.85,1.21,-14.1,36.4,928.7,11.97,19.74,1.5,28.47
43360,35.57,55.9,26.91,0,42.4,128.8,851.8,12.82,17.46,6.82,29.01
43380,20.33,57.33,45.43,0,170.0,50.5,842.1,14.75,22.15,4.52,29.37
43400,3.29,50.9,53.32,0,114.3,75.7,809.7,26.32,8.24,3.0,29.72
43420,5.33,47.14,66.99,2.26,67.2,74.1,813.0,20.69,10.16,-0.5,30.35
43440,3.56,35.82,84.78,4.99,124.0,3.5,799.5,19.81,1.14,-0.12,30.39
43460,3.72,22.08,86.39,12.6,162.6,-139.0,740.7,21.18,-4.62,-3.53,30.72
43480,3.06,13.86,89.21,23.82,-5.4,-93.3,816.9,18.64,-13.97,-3.67,30.3
43500,0,7.65,76.02,34.63,107.4,-86.8,875.4,10.4,-15.48,-3.52,30.5
43520,1.22,0.32,54.41,44.8,-4.2,-92.2,881.6,14.71,-16.83,-3.77,31.47
43540,0,0,37.31,61.72,101.3,-103.4,944.7,5.79,-13.13,-6.36,31.04
43560,1.4,0,26.71,66.86,21.5,-126.4,1017.3,4.92,-26.17,1.05,30.82
43580,0,0.79,14.05,62.79,-14.6,-38.5,1007.9,-5.06,-29.35,0.78,30.89
43600,0,0,11.57,53.71,9.3,-144.3,1004.6,-7.93,-17.69,2.81,31.1
43620,3.33,0,3.68,35.61,-50.7,-147.2,1025.6,-12.35,-20.82,4.08,30.89
43640,0,0,6.5,31.01,-114.8,-91.5,920.7,-21.22,-14.04,8.48,30.73
43660,0.81,0,0.73,14.19,-93.3,-166.8,1051.1,-17.31,-8.04,3.03,30.43
43680,0.28,0,0.71,9.42,-71.1,-49.3,981.9,-25.97,-4.04,5.01,30.44
43700,5.98,0,0,0.63,-41.0,1.5,1021.3,-23.44,0.82,-1.51,30.06
43720,0.65,0.06,3.75,0,-113.3,89.9,1016.2,-15.99,-0.01,-4.09,29.89
43740,0,0.82,1.69,1.42,-109.2,43.5,965.2,-18.92,0.98,-5.46,29.84
43760,0,0.47,4.78,0,7.5,149.4,994.4,-13.56,11.89,-1.5,28.68
43780,0,0,0,3.67,-37.7,106.1,992.6,-10.5,12.49,-5.07,28.58
43800,1.13,0.71,1.98,0.36,-42.0,107.8,923.6,-0.64,21.33,-0.12,28.13
43820,0,4.59,1.65,2.46,-75.5,94.4,971.6,-2.47,24.88,2.54,28.32
43840,73.81,27.73,7.44,5.94,-51.2,129.1,1002.5,0.16,13.8,1.26,28.17
43860,59.43,44.37,14.12,4.98,48.9,180.8,967.1,3.31,23.91,2.54,28.65
43880,35.43,49.49,29.17,0,5.6,125.3,852.8,8.45,15.89,1.29,29.08
43900,21.26,61.54,41.71,0,84.7,62.2,829.1,15.96,17.1,8.11,29.35
43920,4.73,55.54,54.82,0,120.3,100.8,770.9,15.88,9.53,3.54,29.62
43940,2.43,43.6,69.63,3.96,109.4,-47.8,806.1,17.23,13.05,2.99,29.68
43960,4.8,35.53,77.7,4.68,84.9,-4.2,798.9,19.53,-4.43,-5.74,30.17
43980,0,17.15,90.87,10.23,111.0,-95.3,799.3,18.99,-20.28,-6.26,30.53
44000,2.53,12.54,82.74,19.47,125.4,-16.0,848.5,20.54,-1.51,-5.27,30.53
44020,4.9,0,72.39,35.98,91.9,-139.6,893.7,13.0,-19.29,-6.43,31.14
44040,0,0,53.64,45.58,36.4,-108.2,908.5,8.34,-21.5,-7.35,30.85
44060,0,4.22,43.29,57.26,8.1,-155.1,971.1,6.0,-24.44,-4.25,31.39
44080,0,0,28.91,66.37,11.3,-103.7,1003.6,-0.98,-18.94,1.54,31.28
44100,4.8,3.53,17.92,68.43,-5.1,-168.7,984.9,-1.27,-16.43,2.17,31.08
44120,3.22,0,13.39,52.75,-34.9,-120.7,1029.6,-9.78,-19.61,3.3,31.1
44140,0,1.75,1.49,42.67,-45.8,-120.4,995.1,-12.17,-17.78,8.13,30.63
44160,0,3.36,0,24.71,-98.4,-120.8,1072.0,-13.19,-18.62,7.05,30.58
44180,2.6,3.3,3.07,15.23,-83.6,-70.3,1036.1,-16.35,-6.29,6.32,30.6
44200,1.4,0,0.88,4.69,-151.4,-41.7,1016.5,-19.98,-2.66,2.32,30.27
44220,1.39,0.16,0,2.25,-101.6,-38.0,959.0,-16.59,3.57,-1.74,29.7
44240,1.57,0,0,0,-15.2,38.5,1032.2,-19.51,9.43,-1.8,29.78
44260,0,0.34,0,1.03,-108.1,121.1,985.1,-16.64,7.09,-8.08,29.7
44280,4.16,1.03,0,0,-122.2,132.8,992.4,-18.62,11.77,-5.66,29.57
44300,2.01,0,0,0,-10.5,110.6,1042.1,-12.01,13.76,-3.46,28.94
44320,0,1.32,0.37,2.76,-9.5,193.7,1064.4,-8.58,12.54,-0.87,28.49
44340,0.97,0,0,1.68,-93.8,163.1,1022.3,-5.38,31.29,0.56,28.15
44360,71.32,28.83,8.81,4.01,-73.9,161.1,955.3,1.63,26.99,1.4,28.3
44380,62.18,41.52,15.29,0,77.7,180.6,980.9,5.86,30.04,6.5,28.5
44400,38.6,55.42,29.93,0,-30.4,135.1,841.5,12.39,18.09,2.23,29.0
44420,19.96,60.48,45.01,0,127.5,90.2,841.2,18.01,14.32,5.31,29.39
44440,8.62,59.86,59.04,0.38,93.7,43.4,759.8,16.88,11.94,6.94,29.38
44460,3.87,45.82,73.87,10.46,40.3,59.3,743.8,17.35,7.51,2.04,29.95
44480,0,39.67,77.89,7.32,59.8,72.6,807.0,21.37,-6.45,1.36,30.0
44500,0.55,27.72,79.66,11.27,118.1,-37.2,807.4,21.85,-1.13,-2.17,30.35
44520,3.11,12.97,79.6,23.25,65.5,-131.9,857.1,13.95,1.42,-6.99,30.7
44540,0.99,8.57,71.48,36.96,106.1,-188.5,832.7,14.31,-23.32,-6.19,30.75
44560,0,6.27,58.05,45.61,11.3,-108.1,884.0,16.36,-19.29,-5.47,30.72
44580,0.29,0,48.02,61.99,30.6,-103.0,962.8,2.19,-16.45,-6.52,30.75
44600,3.14,0,31.5,65.19,-14.7,-135.6,941.9,-1.3,-27.68,-1.49,30.79
44620,3.7,0,18.85,66.86,4.7,-119.8,1016.5,-0.04,-18.41,0.8,30.97
44640,1.14,0,8.5,56.76,-126.8,-139.1,1029.6,-11.91,-25.81,3.97,30.7
44660,3.17,0,3.89,40.37,-31.0,-110.5,1027.6,-3.78,-15.09,2.25,30.95
44680,3.99,0,4.27,24.46,-73.8,-183.2,1029.3,-14.18,-13.05,8.82,30.98
44700,0,0,6.27,16.3,-99.4,-91.4,1033.4,-20.26,-3.43,4.59,30.65
44720,4.33,1.16,6.43,8.23,-78.7,-140.8,997.6,-23.96,-2.37,2.26,30.31
44740,3.9,0,0,3.71,-42.9,-42.2,985.7,-19.31,-2.14,-2.55,30.25
44760,0.61,3.21,0,0,-48.6,104.0,1009.9,-17.17,14.03,-3.63,29.98
44780,0,0,0,2.93,-89.9,78.0,1003.5,-15.68,7.87,-3.3,29.41
44800,3.51,0,0.46,1.86,8.1,47.2,960.9,-14.18,12.17,-3.18,29.26
44820,1.16,0,3.38,0,-158.0,128.3,955.9,-8.64,13.18,-4.82,29.04
44840,0,0,0,8.2,18.6,161.3,994.2,-8.63,22.34,-8.75,28.85
44860,0,3.96,0,0,-22.7,143.8,1007.3,-3.08,28.31,1.6,28.25
44880,72.27,21.04,12.84,0,41.9,134.7,926.2,5.72,22.26,3.79,28.28
44900,60.91,40.11,13.46,0.88,-10.8,155.1,965.2,4.21,12.26,2.06,28.71
44920,41.86,53.27,21.33,0,4.8,134.3,879.4,12.15,24.28,2.73,28.72
44940,20.43,60.58,37.48,0,98.0,82.5,866.6,17.34,14.24,5.77,29.27
44960,14.9,55.51,55.89,3.2,98.2,81.4,913.0,14.32,16.09,4.18,29.69
44980,0.74,53.01,63.3,2.76,69.1,31.4,806.5,19.48,-1.53,1.93,29.83
45000,8.88,37.64,76.9,4.13,144.8,-37.2,824.3,20.05,-1.69,-1.73,30.2
45020,0,27.42,89.34,10.17,90.9,-6.5,794.8,19.84,-8.86,-5.09,30.11
45040,0,12.48,83.68,19.97,41.1,-97.2,805.8,17.92,-2.1,-4.41,30.52
45060,2.3,4.6,79.13,32.74,68.6,-97.8,902.3,14.26,-13.58,-6.44,30.75
45080,2.03,2.63,63.73,42.81,61.7,-122.9,851.1,10.35,-9.08,-3.36,30.67
45100,0,2.45,43.98,60.9,22.0,-134.0,934.6,6.28,-25.66,-1.0,30.8
45120,1.36,0.43,30.28,64.35,10.7,-84.0,989.5,-1.78,-19.06,1.05,31.05
45140,0.33,0.27,18.17,68.43,42.8,-171.3,970.6,-4.11,-16.05,1.93,31.11
45160,1.75,0,10.44,60.35,-26.7,-99.6,953.3,-7.07,-21.3,1.82,30.81
45180,0,2.11,11.16,44.7,-28.9,-129.1,947.2,-10.78,-17.26,5.26,30.66
45200,0,0,0,30.87,-12.1,-185.4,964.1,-19.11,-8.28,5.93,30.65
45220,4.18,4.94,4.04,22.55,-74.0,76.8,1010.2,-17.75,-9.07,6.18,30.49
45240,0,0,3.58,13.56,-10.5,10.4,1013.3,-17.34,-9.88,3.87,30.7
45260,0,0,6.94,0.41,-37.2,-91.5,980.7,-18.26,-8.72,0.81,29.81
45280,3.16,0,0,1.72,-201.8,42.1,963.2,-21.95,3.0,-4.07,30.05
45300,0,0,0,0.15,-97.9,19.3,985.8,-21.17,1.34,0.76,29.59
45320,1.53,0,2.1,3.01,-32.8,46.8,1019.8,-15.5,18.0,-5.97,29.52
45340,0,0,0,0.83,-2.4,147.5,984.0,-13.98,12.47,-2.41,29.2
45360,2.79,1.19,0,1.64,-76.8,116.8,993.8,-8.96,15.71,-3.43,28.49
45380,1.48,0,3.07,1.42,-18.1,153.3,1007.8,-2.89,17.72,-1.24,28.29
45400,76.54,27.57,8.0,0,-57.0,148.3,1008.7,3.25,12.18,-1.94,27.81
45420,63.25,39.89,11.71,0,16.7,164.2,949.2,1.36,26.05,3.89,28.72
45440,48.52,51.65,21.24,0.49,131.4,95.2,895.8,11.83,23.43,7.14,28.74
45460,20.79,51.27,34.36,0,97.9,145.6,873.4,12.42,19.14,9.04,29.05
45480,16.64,58.27,53.31,0,62.8,5.3,850.1,21.53,8.35,1.82,29.43
45500,5.89,54.56,65.72,0,54.6,107.9,787.7,22.81,7.49,5.1,29.84
45520,0.92,37.21,80.67,8.12,126.4,-3.3,769.4,18.48,1.96,-0.86,30.25
45540,0,29.47,88.15,13.5,153.3,-24.5,818.7,19.74,2.3,1.59,30.3
45560,0,19.35,84.38,13.4,61.2,-70.1,818.5,17.16,-5.97,-1.05,30.61
45580,0,5.75,78.14,30.35,117.6,-77.6,868.4,15.63,-17.35,-9.8,30.73
45600,3.75,0.79,66.07,40.23,103.7,-150.3,841.6,11.6,-20.86,-3.68,31.04
45620,0,0.26,47.39,60.06,-25.8,-162.5,946.9,9.07,-24.18,-3.55,30.68
45640,0,0,30.13,62.9,-5.2,-160.9,914.0,0.45,-20.0,-3.51,30.83
45660,2.27,0,22.89,70.83,-2.2,-182.3,1014.0,1.14,-16.29,0.26,30.86
45680,0,0,10.76,61.65,41.0,-89.4,997.6,-6.02,-18.72,4.85,31.12
45700,0,0,3.67,47.66,-110.2,-44.6,1004.1,-15.02,-19.72,2.4,30.96
45720,0,4.33,2.03,31.42,-40.0,-171.2,1009.4,-16.11,-5.24,7.29,30.84
45740,2.64,0.74,0,20.79,-121.8,-64.6,991.0,-15.39,-8.73,0.83,30.87
45760,1.75,2.99,4.06,6.83,-142.8,-1.8,1004.9,-20.88,-7.29,2.32,30.38
45780,0.06,0,4.16,5.93,-147.6,-3.1,997.7,-18.98,6.29,3.55,30.12
45800,0,1.43,4.65,2.82,-42.6,-12.0,999.6,-22.93,2.03,-0.77,30.02
45820,1.12,0.54,6.75,0,-116.9,102.0,983.5,-16.08,2.92,-5.69,29.73
45840,1.7,5.25,0,0.27,-90.3,31.4,1058.7,-17.64,11.93,-5.52,29.09
45860,0,0,0,0.59,-32.5,112.9,957.2,-11.92,10.06,-3.71,28.63
45880,0,0,3.7,0,-30.5,115.1,983.9,-10.69,20.76,-3.54,28.62
45900,0.03,0.61,2.3,0,57.4,107.7,1014.2,-3.35,10.11,-5.92,28.27
45920,73.08,22.09,6.96,0.95,-10.1,153.1,971.3,-2.96,25.02,3.6,28.06
45940,61.08,37.31,14.31,0,-106.7,225.6,972.9,4.03,17.41,3.64,28.3
45960,43.08,50.53,20.63,0,-10.4,51.8,902.7,15.98,10.61,0.18,28.76
45980,26.73,55.8,36.21,0.44,75.8,206.3,833.1,10.87,21.69,3.75,28.89
46000,11.48,59.51,48.53,0,123.1,74.2,834.5,20.7,2.48,2.27,29.53
46020,6.92,46.33,61.78,0,204.2,133.7,812.2,18.33,4.87,1.32,29.71
46040,0.68,33.26,84.17,4.67,71.6,35.9,767.1,21.32,0.46,1.63,30.1
46060,3.17,29.34,81.84,4.71,88.3,-49.6,810.6,19.2,-0.93,0.17,30.09
46080,0,16.84,84.82,21.53,62.4,-87.0,888.7,15.36,-5.45,-4.47,30.54
46100,2.72,6.91,80.18,24.69,132.6,-113.4,896.0,14.65,-23.52,-5.1,30.59
46120,4.69,1.44,61.94,41.83,157.5,-149.7,859.0,8.93,-16.54,-8.88,31.37
46140,0,1.11,55.81,53.18,74.8,-131.8,872.7,8.92,-14.68,-4.71,31.05
46160,0,0,32.38,59.25,55.9,-41.0,970.3,4.2,-20.36,-3.97,31.39
46180,0,0,24.15,69.6,-83.5,-179.4,985.3,-2.03,-19.9,-5.31,30.7
46200,0,0,14.64,61.09,94.9,-65.7,1029.8,-0.34,-15.14,0.67,30.79
46220,0.11,0,8.94,45.17,-38.0,-115.8,992.0,-4.3,-9.89,7.56,30.72
46240,0,0,2.58,32.52,4.3,-53.4,1004.0,-11.62,-15.48,3.55,30.53
46260,0,7.82,2.47,23.95,-29.7,-48.7,1003.2,-17.13,-8.21,3.16,30.65
